TripID,PickupZoneID,DropoffZoneID,PickupDateTime,DistanceKm,FareAmount
1002765,ZONE058,ZONE012,2025-12-24 17:49,38.6,335.52
1002766,ZONE042,ZONE064,2025-12-21 17:20,46.2,398.41
1002767,ZONE084,ZONE091,2025-12-20 10:46,22.7,246.79
1002768,ZONE092,ZONE028,2025-12-19 08:11,16.6,148.37
1002769,ZONE008,ZONE030,2025-12-23 17:50,28.3,303.37
1002770,ZONE030,ZONE006,2025-12-23 19:59,31.7,334.67
1002771,ZONE033,ZONE058,2025-12-23 06:21,27.7,283.75
1002772,ZONE069,ZONE087,2025-12-20 04:42,7.5,76.79
1002773,ZONE071,ZONE042,2025-12-25 00:37,37.7,320.68
1002774,ZONE099,ZONE001,2025-12-21 01:48,11.2,126.91
1002775,ZONE006,ZONE006,2025-12-24 02:40,48.5,556.81
1002776,ZONE099,ZONE035,2025-12-19 05:45,4.0,47.06
1002777,ZONE086,ZONE095,2025-12-21 07:48,42.1,494.07
1002778,ZONE023,ZONE069,2025-12-24 00:52,31.7,320.56
1002779,ZONE048,ZONE089,2025-12-19 23:18,18.7,175.79
1002780,ZONE034,ZONE099,2025-12-20 08:56,47.1,546.62
1002781,ZONE056,ZONE080,2025-12-18 21:00,19.6,180.05
1002782,ZONE026,ZONE006,2025-12-25 01:43,44.1,419.81
1002783,ZONE057,ZONE066,2025-12-25 05:42,46.9,448.06
1002784,ZONE030,ZONE029,2025-12-18 20:11,19.7,205.99
1002785,ZONE092,ZONE030,2025-12-23 15:24,1.7,25.04
1002786,ZONE003,ZONE021,2025-12-20 08:43,11.4,120.93
1002787,ZONE056,ZONE094,2025-12-23 16:14,29.7,345.7
1002788,ZONE092,ZONE095,2025-12-19 12:51,24.5,264.32
1002789,ZONE093,ZONE074,2025-12-24 07:01,15.7,179.6
1002790,ZONE005,ZONE012,2025-12-20 11:09,15.0,172.79
1002791,ZONE052,ZONE003,2025-12-22 22:47,4.7,58.97
1002792,ZONE013,ZONE090,2025-12-23 04:05,38.5,322.32
1002793,ZONE090,ZONE081,2025-12-25 08:08,29.4,255.27
1002794,ZONE026,ZONE089,2025-12-23 14:24,7.4,87.29
1002795,ZONE078,ZONE097,2025-12-22 22:23,2.6,27.33
1002796,ZONE010,ZONE041,2025-12-20 22:30,24.5,203.19
1002797,ZONE002,ZONE002,2025-12-21 09:50,27.3,312.57
1002798,ZONE022,ZONE097,2025-12-25 03:52,9.6,89.03
1002799,ZONE055,ZONE088,2025-12-21 00:29,47.1,556.87
1002800,ZONE052,ZONE090,2025-12-24 21:19,5.9,68.89
1002801,ZONE047,ZONE082,2025-12-23 15:49,46.0,551.86
1002802,ZONE099,ZONE032,2025-12-25 10:01,29.0,300.55
1002803,ZONE005,ZONE079,2025-12-21 22:03,27.0,259.99
1002804,ZONE096,ZONE020,2025-12-21 16:38,48.7,407.76
1002805,ZONE087,ZONE002,2025-12-25 05:41,42.4,450.61
1002806,ZONE016,ZONE069,2025-12-19 23:50,24.4,210.05
1002807,ZONE058,ZONE050,2025-12-24 10:17,34.0,395.42
1002808,ZONE061,ZONE013,2025-12-21 10:08,15.9,185.2
1002809,ZONE086,ZONE018,2025-12-18 23:40,10.5,124.12
1002810,ZONE028,ZONE009,2025-12-22 09:12,35.0,396.44
1002811,ZONE036,ZONE046,2025-12-24 03:33,46.7,563.8
1002812,ZONE002,ZONE051,2025-12-21 03:12,5.5,67.29
1002813,ZONE034,ZONE055,2025-12-18 16:36,33.0,288.04
1002814,ZONE004,ZONE092,2025-12-23 22:32,1.3,15.65
1002815,ZONE067,ZONE100,2025-12-21 04:55,49.2,416.6
1002816,ZONE016,ZONE062,2025-12-23 17:44,9.3,79.78
1002817,ZONE046,ZONE065,2025-12-22 09:18,2.6,28.17
1002818,ZONE078,ZONE002,2025-12-22 18:37,22.2,238.39
1002819,ZONE019,ZONE056,2025-12-19 15:47,39.9,385.33
1002820,ZONE054,ZONE076,2025-12-21 16:30,36.8,315.08
1002821,ZONE056,ZONE002,2025-12-19 09:16,38.0,392.36
1002822,ZONE032,ZONE058,2025-12-19 04:06,7.5,81.29
1002823,ZONE041,ZONE077,2025-12-20 01:00,43.8,440.55
1002824,ZONE011,ZONE006,2025-12-22 07:46,23.9,256.38
1002825,ZONE069,ZONE037,2025-12-21 23:38,1.1,14.85
1002826,ZONE016,ZONE083,2025-12-19 07:22,8.9,86.93
1002827,ZONE038,ZONE100,2025-12-21 13:03,2.2,24.73
1002828,ZONE053,ZONE077,2025-12-19 04:15,32.6,372.36
1002829,ZONE014,ZONE083,2025-12-23 14:17,8.1,69.88
1002830,ZONE084,ZONE095,2025-12-24 23:14,7.8,91.64
1002831,ZONE041,ZONE046,2025-12-20 17:18,20.9,236.19
1002832,ZONE083,ZONE076,2025-12-22 04:24,10.6,91.88
1002833,ZONE088,ZONE059,2025-12-23 06:02,36.2,406.27
1002834,ZONE086,ZONE010,2025-12-25 09:02,13.4,150.14
1002835,ZONE008,ZONE061,2025-12-19 00:05,9.8,105.19
1002836,ZONE004,ZONE072,2025-12-21 04:46,13.9,118.45
1002837,ZONE073,ZONE002,2025-12-23 18:11,49.7,448.22
1002838,ZONE005,ZONE086,2025-12-23 04:10,11.4,113.12
1002839,ZONE037,ZONE035,2025-12-19 05:58,42.0,434.96
1002840,ZONE024,ZONE007,2025-12-21 08:40,15.5,180.96
1002841,ZONE063,ZONE053,2025-12-24 16:45,31.5,287.26
1002842,ZONE036,ZONE062,2025-12-19 11:31,45.0,384.38
1002843,ZONE017,ZONE057,2025-12-24 01:08,22.2,256.08
1002844,ZONE087,ZONE043,2025-12-24 13:41,7.2,67.16
1002845,ZONE050,ZONE045,2025-12-19 02:28,16.2,136.21
1002846,ZONE043,ZONE010,2025-12-20 00:17,42.6,364.14
1002847,ZONE050,ZONE022,2025-12-25 13:29,18.0,168.28
1002848,ZONE033,ZONE049,2025-12-18 21:27,12.6,125.76
1002849,ZONE032,ZONE029,2025-12-20 13:54,44.6,522.38
1002850,ZONE008,ZONE018,2025-12-23 10:46,37.2,314.95
1002851,ZONE011,ZONE019,2025-12-19 12:20,21.8,196.79
1002852,ZONE069,ZONE033,2025-12-25 00:35,36.5,385.29
1002853,ZONE065,ZONE026,2025-12-25 07:39,1.6,22.7
1002854,ZONE065,ZONE056,2025-12-23 15:48,14.5,123.18
1002855,ZONE068,ZONE051,2025-12-25 15:31,3.5,34.56
1002856,ZONE077,ZONE071,2025-12-25 13:08,37.6,308.88
1002857,ZONE064,ZONE031,2025-12-22 09:49,49.0,434.81
1002858,ZONE043,ZONE069,2025-12-25 03:18,44.9,449.96
1002859,ZONE058,ZONE009,2025-12-18 23:18,14.8,165.12
1002860,ZONE058,ZONE065,2025-12-18 18:34,21.9,185.48
1002861,ZONE079,ZONE060,2025-12-22 22:14,46.4,536.72
1002862,ZONE029,ZONE092,2025-12-25 01:20,24.7,234.6
1002863,ZONE060,ZONE015,2025-12-21 12:16,18.0,195.5
1002864,ZONE048,ZONE100,2025-12-20 17:32,29.0,276.08
1002865,ZONE015,ZONE016,2025-12-18 18:40,39.1,389.67
1002866,ZONE045,ZONE037,2025-12-19 05:01,31.4,338.33
1002867,ZONE040,ZONE076,2025-12-21 11:42,48.3,506.25
1002868,ZONE070,ZONE014,2025-12-19 06:08,37.3,309.14
1002869,ZONE033,ZONE069,2025-12-19 13:30,26.8,259.53
1002870,ZONE088,ZONE057,2025-12-25 16:10,40.7,398.36
1002871,ZONE068,ZONE004,2025-12-25 00:57,29.8,260.42
1002872,ZONE058,ZONE019,2025-12-23 13:13,6.7,79.53
1002873,ZONE081,ZONE017,2025-12-22 01:38,10.3,97.67
1002874,ZONE025,ZONE050,2025-12-21 23:42,45.8,428.96
1002875,ZONE025,ZONE008,2025-12-19 12:29,43.8,456.93
1002876,ZONE095,ZONE038,2025-12-21 01:36,11.3,125.17
1002877,ZONE093,ZONE076,2025-12-20 16:58,34.4,409.08
1002878,ZONE085,ZONE015,2025-12-20 17:48,11.4,133.26
1002879,ZONE045,ZONE011,2025-12-24 07:43,48.7,414.25
1002880,ZONE087,ZONE029,2025-12-25 14:10,5.6,62.48
1002881,ZONE043,ZONE077,2025-12-22 06:31,20.4,174.92
1002882,ZONE012,ZONE053,2025-12-20 05:22,35.8,427.3
1002883,ZONE075,ZONE034,2025-12-19 03:31,22.0,227.82
1002884,ZONE091,ZONE043,2025-12-21 09:46,11.4,131.93
1002885,ZONE098,ZONE012,2025-12-23 19:48,3.4,39.56
1002886,ZONE035,ZONE054,2025-12-24 16:34,28.3,324.73
1002887,ZONE047,ZONE009,2025-12-24 21:23,14.9,178.55
1002888,ZONE067,ZONE092,2025-12-25 04:50,15.9,188.54
1002889,ZONE023,ZONE014,2025-12-19 19:43,48.3,419.74
1002890,ZONE032,ZONE017,2025-12-24 08:37,13.7,119.22
1002891,ZONE021,ZONE090,2025-12-22 06:53,14.9,148.96
1002892,ZONE018,ZONE083,2025-12-21 18:54,11.2,122.7
1002893,ZONE073,ZONE086,2025-12-24 18:40,43.6,400.89
1002894,ZONE061,ZONE042,2025-12-20 10:28,34.7,330.09
1002895,ZONE070,ZONE020,2025-12-24 08:24,1.8,20.48
1002896,ZONE098,ZONE091,2025-12-21 00:42,17.0,195.39
1002897,ZONE042,ZONE012,2025-12-22 01:25,37.5,418.87
1002898,ZONE005,ZONE095,2025-12-20 14:49,32.4,362.35
1002899,ZONE059,ZONE021,2025-12-23 07:39,1.6,18.98
1002900,ZONE024,ZONE041,2025-12-22 15:16,12.2,116.64
1002901,ZONE083,ZONE009,2025-12-19 22:31,29.9,263.87
1002902,ZONE058,ZONE037,2025-12-25 04:30,39.4,335.14
1002903,ZONE096,ZONE060,2025-12-19 07:06,21.7,223.64
1002904,ZONE075,ZONE051,2025-12-20 06:11,18.3,218.07
1002905,ZONE038,ZONE019,2025-12-22 01:47,13.6,166.17
1002906,ZONE037,ZONE094,2025-12-19 04:00,17.4,208.87
1002907,ZONE034,ZONE016,2025-12-21 20:29,46.1,412.08
1002908,ZONE022,ZONE014,2025-12-19 18:23,34.4,377.45
1002909,ZONE031,ZONE023,2025-12-22 20:16,37.9,332.2
1002910,ZONE083,ZONE025,2025-12-19 07:56,34.2,340.44
1002911,ZONE099,ZONE030,2025-12-24 20:35,1.7,18.96
1002912,ZONE004,ZONE069,2025-12-21 21:05,16.5,159.67
1002913,ZONE083,ZONE096,2025-12-23 04:23,4.3,55.81
1002914,ZONE078,ZONE048,2025-12-25 06:55,24.6,222.03
1002915,ZONE088,ZONE090,2025-12-19 22:06,17.9,183.51
1002916,ZONE046,ZONE082,2025-12-23 23:16,46.8,465.92
1002917,ZONE031,ZONE083,2025-12-22 15:14,14.9,177.87
1002918,ZONE048,ZONE028,2025-12-24 16:47,17.8,171.79
1002919,ZONE069,ZONE032,2025-12-21 22:00,41.9,412.58
1002920,ZONE042,ZONE081,2025-12-19 19:59,14.2,173.69
1002921,ZONE067,ZONE022,2025-12-25 13:20,20.6,240.32
1002922,ZONE030,ZONE020,2025-12-20 22:22,33.4,371.33
1002923,ZONE026,ZONE082,2025-12-20 03:41,45.3,435.45
1002924,ZONE035,ZONE073,2025-12-23 20:41,16.5,153.11
1002925,ZONE056,ZONE003,2025-12-21 07:40,28.4,248.93
1002926,ZONE014,ZONE094,2025-12-25 05:53,31.0,259.38
1002927,ZONE015,ZONE039,2025-12-25 05:10,48.5,574.52
1002928,ZONE097,ZONE011,2025-12-23 06:18,35.7,358.82
1002929,ZONE087,ZONE016,2025-12-19 18:44,44.4,519.69
1002930,ZONE028,ZONE001,2025-12-21 03:40,12.0,140.77
1002931,ZONE042,ZONE023,2025-12-23 12:24,39.6,477.13
1002932,ZONE030,ZONE064,2025-12-19 16:52,6.3,66.75
1002933,ZONE026,ZONE069,2025-12-23 18:37,19.0,206.21
1002934,ZONE078,ZONE044,2025-12-25 08:58,36.1,349.29
1002935,ZONE075,ZONE028,2025-12-24 20:09,6.7,80.1
1002936,ZONE096,ZONE081,2025-12-22 17:04,24.8,228.0
1002937,ZONE088,ZONE047,2025-12-20 05:12,44.0,474.3
1002938,ZONE100,ZONE057,2025-12-20 23:27,45.1,461.43
1002939,ZONE016,ZONE049,2025-12-21 21:40,30.6,334.14
1002940,ZONE019,ZONE002,2025-12-21 07:23,3.6,43.88
1002941,ZONE100,ZONE019,2025-12-20 03:21,44.9,493.25
1002942,ZONE002,ZONE087,2025-12-23 16:57,8.6,78.57
1002943,ZONE002,ZONE093,2025-12-19 00:19,22.3,228.62
1002944,ZONE099,ZONE039,2025-12-23 02:04,8.1,99.26
1002945,ZONE064,ZONE017,2025-12-24 01:45,40.3,471.35
1002946,ZONE013,ZONE023,2025-12-21 16:52,38.4,393.72
1002947,ZONE055,ZONE047,2025-12-24 07:08,12.1,124.48
1002948,ZONE076,ZONE076,2025-12-20 21:15,48.4,439.95
1002949,ZONE044,ZONE022,2025-12-21 22:04,30.8,369.32
1002950,ZONE032,ZONE019,2025-12-21 18:29,30.4,284.14
1002951,ZONE049,ZONE088,2025-12-19 18:21,27.9,323.95
1002952,ZONE010,ZONE064,2025-12-23 05:48,7.9,73.19
1002953,ZONE019,ZONE038,2025-12-19 16:14,37.7,349.06
1002954,ZONE039,ZONE007,2025-12-18 19:10,15.0,145.4
1002955,ZONE079,ZONE053,2025-12-21 04:52,5.1,60.86
1002956,ZONE042,ZONE096,2025-12-21 23:02,44.8,463.08
1002957,ZONE012,ZONE047,2025-12-19 00:22,6.8,84.0
1002958,ZONE049,ZONE082,2025-12-19 02:28,30.4,269.32
1002959,ZONE016,ZONE044,2025-12-24 23:34,35.1,389.83
1002960,ZONE092,ZONE007,2025-12-22 23:32,26.8,256.7
1002961,ZONE083,ZONE066,2025-12-24 14:44,14.2,143.99
1002962,ZONE045,ZONE005,2025-12-22 17:58,3.2,35.51
1002963,ZONE085,ZONE098,2025-12-23 08:47,39.8,379.48
1002964,ZONE081,ZONE020,2025-12-20 07:44,10.0,102.54
1002965,ZONE029,ZONE055,2025-12-20 23:53,9.7,110.14
1002966,ZONE093,ZONE043,2025-12-20 11:32,30.2,250.93
1002967,ZONE060,ZONE047,2025-12-22 12:15,42.1,345.88
1002968,ZONE018,ZONE034,2025-12-25 10:06,38.6,365.72
1002969,ZONE026,ZONE100,2025-12-24 01:03,25.8,283.44
1002970,ZONE037,ZONE056,2025-12-25 08:37,14.8,162.16
1002971,ZONE060,ZONE046,2025-12-24 15:18,22.6,234.56
1002972,ZONE012,ZONE054,2025-12-20 10:27,46.4,387.28
1002973,ZONE021,ZONE035,2025-12-20 03:04,23.0,217.33
1002974,ZONE017,ZONE042,2025-12-19 10:08,49.4,554.84
1002975,ZONE020,ZONE039,2025-12-22 13:51,37.0,411.49
1002976,ZONE055,ZONE011,2025-12-21 13:48,49.0,524.65
1002977,ZONE080,ZONE033,2025-12-23 21:29,40.5,372.3
1002978,ZONE071,ZONE008,2025-12-23 20:06,44.9,451.41
1002979,ZONE037,ZONE080,2025-12-23 01:25,1.3,18.27
1002980,ZONE034,ZONE082,2025-12-24 12:05,4.3,45.79
1002981,ZONE091,ZONE081,2025-12-19 07:41,35.6,396.0
1002982,ZONE023,ZONE089,2025-12-18 21:57,27.3,308.17
1002983,ZONE051,ZONE007,2025-12-24 00:54,46.2,433.26
1002984,ZONE006,ZONE076,2025-12-25 05:05,28.3,277.92
1002985,ZONE052,ZONE007,2025-12-25 16:04,1.7,22.82
1002986,ZONE072,ZONE065,2025-12-19 14:54,30.2,249.14
1002987,ZONE083,ZONE100,2025-12-25 12:28,7.3,87.41
1002988,ZONE090,ZONE032,2025-12-25 10:46,6.2,76.45
1002989,ZONE068,ZONE052,2025-12-25 13:04,19.8,226.75
1002990,ZONE036,ZONE015,2025-12-23 02:32,24.4,263.4
1002991,ZONE016,ZONE084,2025-12-23 19:55,46.0,453.27
1002992,ZONE081,ZONE047,2025-12-21 21:27,1.8,20.2
1002993,ZONE018,ZONE010,2025-12-24 12:42,35.3,321.42
1002994,ZONE096,ZONE088,2025-12-19 18:40,9.5,81.41
1002995,ZONE073,ZONE057,2025-12-25 09:47,35.0,421.23
1002996,ZONE069,ZONE095,2025-12-19 10:58,24.3,210.22
1002997,ZONE066,ZONE011,2025-12-24 02:31,31.5,320.3
1002998,ZONE065,ZONE011,2025-12-23 07:07,3.4,37.35
1002999,ZONE032,ZONE043,2025-12-19 02:17,28.7,267.59
1003000,ZONE054,ZONE021,2025-12-23 17:44,37.3,408.84
1003001,ZONE044,ZONE094,2025-12-19 14:39,43.6,371.6
1003002,ZONE037,ZONE018,2025-12-20 00:17,21.7,220.4
1003003,ZONE033,ZONE016,2025-12-19 13:09,4.4,47.94
1003004,ZONE081,ZONE075,2025-12-19 10:35,24.5,298.4
1003005,ZONE057,ZONE088,2025-12-19 00:52,32.1,317.18
1003006,ZONE077,ZONE020,2025-12-23 03:10,15.4,163.79
1003007,ZONE020,ZONE007,2025-12-19 23:47,46.2,556.72
1003008,ZONE048,ZONE003,2025-12-25 10:40,12.7,129.85
1003009,ZONE028,ZONE055,2025-12-24 13:46,18.6,154.17
1003010,ZONE016,ZONE096,2025-12-20 17:48,7.0,63.59
1003011,ZONE032,ZONE068,2025-12-24 07:50,8.9,106.31
1003012,ZONE058,ZONE098,2025-12-23 15:52,15.0,171.81
1003013,ZONE059,ZONE037,2025-12-20 18:16,33.3,343.06
1003014,ZONE073,ZONE036,2025-12-22 18:23,32.9,319.88
1003015,ZONE034,ZONE064,2025-12-24 07:30,30.8,258.91
1003016,ZONE024,ZONE024,2025-12-22 08:12,2.8,30.21
1003017,ZONE095,ZONE084,2025-12-20 07:22,25.7,282.64
1003018,ZONE019,ZONE039,2025-12-22 20:12,6.1,74.1
1003019,ZONE020,ZONE065,2025-12-24 07:05,15.4,129.65
1003020,ZONE032,ZONE020,2025-12-20 03:00,41.5,466.15
1003021,ZONE006,ZONE091,2025-12-19 11:37,44.6,454.55
1003022,ZONE085,ZONE048,2025-12-24 04:12,32.6,273.45
1003023,ZONE054,ZONE039,2025-12-18 23:23,7.9,86.28
1003024,ZONE079,ZONE065,2025-12-18 21:13,17.7,199.61
1003025,ZONE036,ZONE072,2025-12-24 11:59,21.5,185.65
1003026,ZONE086,ZONE100,2025-12-20 15:44,37.3,306.42
1003027,ZONE073,ZONE023,2025-12-22 01:25,45.8,477.83
1003028,ZONE016,ZONE051,2025-12-23 16:45,21.0,205.4
1003029,ZONE093,ZONE063,2025-12-20 22:29,41.5,412.57
1003030,ZONE090,ZONE053,2025-12-21 00:22,35.6,415.0
1003031,ZONE062,ZONE046,2025-12-20 07:29,13.3,151.07
1003032,ZONE011,ZONE030,2025-12-22 09:05,8.7,82.97
1003033,ZONE021,ZONE069,2025-12-20 03:14,14.8,127.79
1003034,ZONE072,ZONE072,2025-12-21 19:32,15.6,134.55
1003035,ZONE005,ZONE094,2025-12-19 16:11,42.4,506.56
1003036,ZONE078,ZONE056,2025-12-20 23:31,33.4,305.14
1003037,ZONE064,ZONE042,2025-12-25 12:07,15.6,176.57
1003038,ZONE033,ZONE020,2025-12-19 23:32,34.9,399.13
1003039,ZONE100,ZONE037,2025-12-20 05:29,25.1,256.59
1003040,ZONE065,ZONE002,2025-12-23 14:51,16.8,167.53
1003041,ZONE040,ZONE051,2025-12-24 05:02,48.4,406.11
1003042,ZONE004,ZONE060,2025-12-18 20:09,10.5,127.12
1003043,ZONE043,ZONE026,2025-12-21 18:42,1.5,20.88
1003044,ZONE060,ZONE007,2025-12-18 22:07,11.1,118.38
1003045,ZONE016,ZONE033,2025-12-20 10:45,5.4,66.85
1003046,ZONE062,ZONE051,2025-12-20 10:34,3.0,32.07
1003047,ZONE023,ZONE085,2025-12-23 19:10,25.7,261.88
1003048,ZONE094,ZONE025,2025-12-23 10:37,15.8,145.12
1003049,ZONE044,ZONE027,2025-12-21 15:32,14.0,146.58
1003050,ZONE019,ZONE063,2025-12-21 04:12,35.1,341.03
1003051,ZONE045,ZONE076,2025-12-23 21:27,48.2,415.03
1003052,ZONE007,ZONE061,2025-12-21 15:22,29.9,329.47
1003053,ZONE066,ZONE010,2025-12-23 04:22,33.5,388.72
1003054,ZONE027,ZONE007,2025-12-22 06:13,36.3,343.04
1003055,ZONE077,ZONE034,2025-12-25 06:38,41.5,447.31
1003056,ZONE049,ZONE090,2025-12-24 16:03,14.0,135.82
1003057,ZONE092,ZONE087,2025-12-21 22:04,16.3,135.63
1003058,ZONE015,ZONE060,2025-12-19 20:40,25.2,286.45
1003059,ZONE093,ZONE013,2025-12-23 00:13,35.0,308.44
1003060,ZONE080,ZONE096,2025-12-19 15:50,11.1,111.11
1003061,ZONE072,ZONE078,2025-12-24 17:04,29.8,250.02
1003062,ZONE066,ZONE062,2025-12-18 20:57,17.5,149.91
1003063,ZONE091,ZONE096,2025-12-19 03:10,28.0,280.87
1003064,ZONE048,ZONE064,2025-12-24 05:34,37.7,384.42
1003065,ZONE013,ZONE032,2025-12-22 05:37,23.6,287.28
1003066,ZONE005,ZONE032,2025-12-19 16:45,6.1,76.4
1003067,ZONE013,ZONE049,2025-12-24 20:31,38.6,430.1
1003068,ZONE081,ZONE052,2025-12-24 08:25,30.9,361.54
1003069,ZONE083,ZONE065,2025-12-23 06:36,39.1,365.96
1003070,ZONE082,ZONE046,2025-12-20 13:28,24.9,240.82
1003071,ZONE074,ZONE020,2025-12-21 02:01,4.8,52.03
1003072,ZONE040,ZONE003,2025-12-23 08:15,3.9,45.74
1003073,ZONE070,ZONE005,2025-12-21 02:50,9.5,95.26
1003074,ZONE084,ZONE100,2025-12-23 17:40,19.2,220.31
1003075,ZONE075,ZONE079,2025-12-19 16:00,13.7,122.69
1003076,ZONE047,ZONE079,2025-12-20 04:40,23.5,215.99
1003077,ZONE080,ZONE020,2025-12-19 06:40,44.8,422.93
1003078,ZONE063,ZONE019,2025-12-23 23:49,5.4,56.32
1003079,ZONE001,ZONE030,2025-12-20 07:20,39.6,460.29
1003080,ZONE023,ZONE054,2025-12-20 07:06,39.8,429.52
1003081,ZONE058,ZONE076,2025-12-21 06:31,18.9,226.85
1003082,ZONE025,ZONE014,2025-12-19 07:55,36.9,442.71
1003083,ZONE034,ZONE012,2025-12-18 23:51,47.6,400.48
1003084,ZONE091,ZONE002,2025-12-20 17:28,6.8,71.54
1003085,ZONE026,ZONE028,2025-12-22 17:10,11.2,122.41
1003086,ZONE004,ZONE042,2025-12-24 07:27,6.9,72.93
1003087,ZONE040,ZONE005,2025-12-21 05:34,23.1,254.09
1003088,ZONE013,ZONE090,2025-12-22 21:16,32.5,360.05
1003089,ZONE018,ZONE041,2025-12-20 06:13,15.6,168.05
1003090,ZONE030,ZONE043,2025-12-23 06:31,16.0,194.3
1003091,ZONE085,ZONE056,2025-12-23 11:54,17.2,192.19
1003092,ZONE032,ZONE004,2025-12-18 19:44,3.3,33.6
1003093,ZONE042,ZONE083,2025-12-21 23:41,28.4,319.13
1003094,ZONE052,ZONE094,2025-12-24 05:14,48.2,531.23
1003095,ZONE013,ZONE006,2025-12-23 15:54,15.6,169.1
1003096,ZONE059,ZONE033,2025-12-24 22:15,37.7,418.95
1003097,ZONE038,ZONE080,2025-12-25 07:13,19.8,191.44
1003098,ZONE025,ZONE076,2025-12-20 05:05,6.7,61.49
1003099,ZONE027,ZONE021,2025-12-22 08:39,32.9,306.96
1003100,ZONE026,ZONE063,2025-12-21 15:42,22.4,251.97
1003101,ZONE062,ZONE002,2025-12-20 07:12,17.8,152.83
1003102,ZONE020,ZONE044,2025-12-19 14:41,10.9,114.95
1003103,ZONE046,ZONE082,2025-12-24 11:21,14.7,147.11
1003104,ZONE059,ZONE026,2025-12-23 16:35,12.8,137.51
1003105,ZONE068,ZONE081,2025-12-25 11:13,16.3,141.53
1003106,ZONE084,ZONE041,2025-12-19 13:39,17.5,188.52
1003107,ZONE025,ZONE061,2025-12-22 07:23,14.8,168.32
1003108,ZONE072,ZONE005,2025-12-21 18:07,5.4,50.42
1003109,ZONE037,ZONE062,2025-12-22 09:11,16.5,161.19
1003110,ZONE077,ZONE011,2025-12-24 12:45,46.3,551.87
1003111,ZONE018,ZONE002,2025-12-24 19:01,28.2,253.47
1003112,ZONE080,ZONE015,2025-12-25 04:20,48.3,496.4
1003113,ZONE023,ZONE050,2025-12-20 12:09,17.7,163.31
1003114,ZONE006,ZONE084,2025-12-20 20:34,39.1,403.49
1003115,ZONE029,ZONE074,2025-12-20 13:34,43.1,453.94
1003116,ZONE015,ZONE043,2025-12-23 11:09,21.9,211.54
1003117,ZONE065,ZONE072,2025-12-22 13:23,24.1,254.33
1003118,ZONE016,ZONE033,2025-12-25 03:35,4.7,54.15
1003119,ZONE053,ZONE083,2025-12-18 19:21,4.5,44.55
1003120,ZONE020,ZONE017,2025-12-19 01:13,24.2,235.15
1003121,ZONE097,ZONE064,2025-12-21 12:28,18.1,155.78
1003122,ZONE096,ZONE035,2025-12-23 20:14,17.2,169.43
1003123,ZONE095,ZONE094,2025-12-21 20:09,44.3,491.65
1003124,ZONE026,ZONE068,2025-12-24 04:42,6.4,81.47
1003125,ZONE082,ZONE060,2025-12-21 20:33,24.7,232.28
1003126,ZONE098,ZONE020,2025-12-25 12:28,41.7,406.97
1003127,ZONE051,ZONE028,2025-12-20 03:51,47.7,523.1
1003128,ZONE073,ZONE024,2025-12-22 19:32,12.5,109.01
1003129,ZONE063,ZONE074,2025-12-24 16:03,23.3,252.07
1003130,ZONE006,ZONE028,2025-12-23 12:35,3.7,48.98
1003131,ZONE026,ZONE018,2025-12-19 11:17,20.1,187.71
1003132,ZONE079,ZONE079,2025-12-21 13:27,21.6,235.72
1003133,ZONE088,ZONE082,2025-12-21 06:47,35.5,426.89
1003134,ZONE009,ZONE022,2025-12-25 10:00,49.6,464.26
1003135,ZONE046,ZONE017,2025-12-21 08:20,11.5,116.98
1003136,ZONE067,ZONE090,2025-12-22 21:02,34.8,331.6
1003137,ZONE006,ZONE006,2025-12-24 07:53,2.8,33.65
1003138,ZONE049,ZONE024,2025-12-21 21:46,30.5,249.05
1003139,ZONE043,ZONE069,2025-12-25 12:07,14.4,174.95
1003140,ZONE026,ZONE072,2025-12-21 14:06,44.2,518.62
1003141,ZONE064,ZONE089,2025-12-22 20:32,4.4,47.48
1003142,ZONE051,ZONE085,2025-12-23 10:50,21.2,231.21
1003143,ZONE058,ZONE006,2025-12-19 18:30,38.9,366.2
1003144,ZONE046,ZONE063,2025-12-24 03:25,42.8,501.73
1003145,ZONE020,ZONE053,2025-12-19 13:57,7.3,82.62
1003146,ZONE075,ZONE059,2025-12-25 10:09,28.3,295.61
1003147,ZONE070,ZONE021,2025-12-18 16:58,15.0,130.11
1003148,ZONE026,ZONE063,2025-12-19 13:19,7.0,65.28
1003149,ZONE056,ZONE030,2025-12-20 04:41,26.4,268.51
1003150,ZONE093,ZONE027,2025-12-21 06:20,34.4,385.64
1003151,ZONE047,ZONE064,2025-12-19 16:31,35.6,313.21
1003152,ZONE013,ZONE002,2025-12-22 14:18,33.8,368.1
1003153,ZONE035,ZONE004,2025-12-19 21:43,27.8,239.73
1003154,ZONE037,ZONE077,2025-12-20 21:33,8.0,77.06
1003155,ZONE003,ZONE082,2025-12-19 13:33,4.2,40.14
1003156,ZONE062,ZONE050,2025-12-24 23:13,46.3,473.93
1003157,ZONE058,ZONE090,2025-12-21 15:05,32.5,393.43
1003158,ZONE077,ZONE073,2025-12-23 16:21,40.6,401.16
1003159,ZONE090,ZONE083,2025-12-22 05:39,30.0,267.2
1003160,ZONE066,ZONE021,2025-12-19 09:25,22.5,265.09
1003161,ZONE079,ZONE090,2025-12-22 21:50,16.5,168.03
1003162,ZONE052,ZONE091,2025-12-22 19:18,44.0,401.58
